order_id,quantity,item_name,choice_description,item_price
1163,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Black Beans, Cheese, Guacamole, Lettuce",11.25
1164,1,Carnitas Bowl,"Roasted Chili Corn Salsa (Medium), Rice, Cheese, Sour Cream, Lettuce",8.99
1165,1,Chips and Guacamole,no choice,4.45
1166,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1167,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Pinto Beans, Cheese",8.75
1168,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1169,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Lettuce",8.75
1170,2,Chicken Bowl,"Tomatillo-Green Chili Salsa (Medium), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce",21.96
1171,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Sour Cream, Cheese, Lettuce",9.25
1172,1,Nantucket Nectar,Peach Orange,3.39
1173,1,Carnitas Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.99
1174,2,Chicken Burrito,"Fresh Tomato Salsa (Mild), Cheese, Rice, Black Beans, Lettuce",17.5
1175,2,Steak Burrito,"Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce",22.96
1176,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce",8.75
1177,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Cheese",8.49
1178,1,Barbacoa Burrito,"Tomatillo-Green Chili Salsa (Medium), Rice, Cheese, Sour Cream, Lettuce",8.99
1179,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese",9.25
1180,1,Barbacoa Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Cheese, Lettuce",9.25
1181,1,Chicken Salad,"Fresh Tomato Salsa (Mild) (Mild), Black Beans",8.49
1182,1,Steak Bowl,"Tomatillo-Green Chili Salsa (Medium), Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",8.99
1183,2,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",17.5
1184,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",9.25
1185,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce",11.25
1186,1,Carnitas Bowl,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Lettuce",8.99
1187,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1188,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Sour Cream, Fajita Vegetables, Rice, Guacamole, Cheese",11.25
1189,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Guacamole",11.25
1190,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream",8.75
1191,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole",11.75
1192,1,Veggie Salad,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1193,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
1194,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild) (Mild), Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1195,1,Canned Soda,Coca Cola,1.09
1196,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Sour Cream, Guacamole, Lettuce",11.25
1197,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1198,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.99
1199,1,Steak Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Guacamole",11.48
1200,1,Barbacoa Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",11.75
1201,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Cheese, Lettuce, Rice, Black Beans",8.49
1202,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1203,1,Barbacoa Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Guacamole",11.75
1204,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Red Chili Salsa (Hot), Rice, Fajita Veggies, Cheese, Lettuce",8.49
1205,1,Veggie Burrito,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1206,1,Barbacoa Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Guacamole",11.75
1207,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Lettuce",8.75
1208,1,Veggie Burrito,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce",8.75
1209,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce",11.25
1210,2,Chips and Guacamole,no choice,7.98
1211,1,Chicken Soft Tacos,"Fresh Tomato Salsa (Mild) (Mild), Cheese, Sour Cream, Lettuce",8.49
1212,1,Chicken Salad,"Fresh Tomato Salsa (Mild) (Mild), Black Beans",8.49
1213,1,Steak Bowl,"Fresh Tomato Salsa (Mild) (Mild), Rice, Cheese, Sour Cream, Lettuce",8.99
1214,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole",11.25
1215,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium), Rice, Black Beans, Lettuce",8.49
1216,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1217,1,Chips and Guacamole,no choice,3.99
1218,1,Canned Soft Drink,Coke,1.25
1219,1,Barbacoa Burrito,"Roasted Chili Corn Salsa, Rice, Cheese, Sour Cream, Lettuce",9.25
1220,1,Canned Soda,Dr. Pepper,1.09
1221,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1222,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1223,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce",11.25
1224,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1225,1,Steak Crispy Tacos,"Fresh Tomato Salsa (Mild) (Mild), Cheese, Sour Cream, Lettuce",8.99
1226,1,Chicken Crispy Tacos,"Roasted Chili Corn Salsa, Cheese, Sour Cream",8.75
1227,2,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild) (Mild), Rice, Fajita Veggies",16.98
1228,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1229,1,Steak Crispy Tacos,"Fresh Tomato Salsa (Mild), Black Beans, Cheese, Sour Cream, Lettuce",9.25
1230,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild) (Mild), Fajita Veggies, Lettuce, Rice, Black Beans",8.49
1231,3,Canned Soft Drink,Diet Coke,3.75
1232,1,Bottled Water,no choice,1.5
1233,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce",11.48
1234,1,Veggie Bowl,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce",11.25
1235,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Lettuce",8.75
1236,1,Chicken Crispy Tacos,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese",8.49
1237,1,Chicken Bowl,"Fresh Tomato (Mild), Lettuce, Fajita Veggies, Black Beans, Rice, Sour Cream, Cheese",8.19
1238,1,Carnitas Bowl,"Roasted Chili Corn Salsa (Medium), Pinto Beans, Rice, Cheese, Guacamole, Lettuce",11.48
1239,1,Steak Soft Tacos,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Green Chili Salsa (Medium), Rice, Fajita Veggies, Cheese, Guacamole, Lettuce",11.48
1240,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1241,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",9.25
1242,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1243,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce",11.25
1244,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese",8.75
1245,1,Chips and Guacamole,no choice,4.45
1246,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream, Lettuce",8.75
1247,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Sour Cream, Cheese, Rice",8.75
1248,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Lettuce",9.25
1249,2,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Fajita Veggies, Rice",16.98
1250,2,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Cheese, Black Beans, Rice, Lettuce, Sour Cream",18.5
1251,1,Chips and Guacamole,no choice,3.99
1252,1,Chicken Burrito,"Rice, Cheese",8.19
1253,1,6 Pack Soft Drink,Lemonade,6.49
1254,1,Chips and Tomatillo-Green Chili Salsa,no choice,2.39
1255,1,Veggie Bowl,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Guacamole",11.25
1256,1,Barbacoa Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Lettuce",8.99
1257,2,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole",21.96
1258,2,Canned Soda,Dr. Pepper,2.18
1259,1,Steak Bowl,"Fresh Tomato Salsa (Mild) (Mild), Rice, Cheese, Sour Cream, Lettuce",8.99
1260,1,Barbacoa Burrito,"Black Beans, Rice, Cheese",8.69
1261,2,Chips and Guacamole,no choice,8.9
1262,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild) (Mild), Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.99
1263,1,Veggie Salad,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Lettuce",8.49
1264,1,Veggie Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream",8.75
1265,2,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Pinto Beans, Cheese, Lettuce",17.5
1266,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Lettuce",8.75
1267,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium), Rice, Black Beans, Cheese, Lettuce",8.49
1268,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1269,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Lettuce, Pinto Beans, Black Beans, Guacamole, Cheese",11.25
1270,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Sour Cream, Guacamole, Lettuce",11.75
1271,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Lettuce",8.49
1272,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Lettuce",8.75
1273,1,Barbacoa Soft Tacos,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Guacamole",11.48
1274,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1275,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Pinto Beans, Cheese, Sour Cream",9.25
1276,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Sour Cream, Cheese, Guacamole",11.75
1277,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Pinto Beans, Cheese, Lettuce",8.99
1278,1,Barbacoa Bowl,"Fresh Tomato (Mild), Lettuce, Black Beans, Rice",8.69
1279,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Guacamole, Lettuce, Sour Cream, Rice",11.75
1280,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole",11.75
1281,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",9.25
1282,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole",11.48
1283,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Guacamole",11.25
1284,1,Barbacoa Soft Tacos,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1285,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Pinto Beans, Cheese, Lettuce",8.75
1286,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
1287,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1288,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Sour Cream",8.49
1289,1,Veggie Salad Bowl,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole",11.25
1290,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Pinto Beans, Rice, Cheese, Sour Cream",8.49
1291,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Pinto Beans, Rice, Cheese, Sour Cream",8.99
1292,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Guacamole, Cheese, Rice, Sour Cream, Fajita Vegetables",11.25
1293,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Lettuce",8.75
1294,1,Veggie Burrito,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce",8.75
1295,2,Chicken Burrito,"Fresh Tomato Salsa (Mild), Sour Cream, Cheese, Pinto Beans, Rice",17.5
1296,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Black Beans, Cheese, Guacamole, Lettuce",11.75
1297,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Cheese, Guacamole",11.25
1298,1,Chips and Guacamole,no choice,4.45
1299,1,Carnitas Bowl,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Green Chili Salsa (Medium), Rice, Fajita Veggies, Lettuce",8.99
1300,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.99
1301,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole",11.25
1302,1,Steak Burrito,"Fresh Tomato (Mild), Lettuce, Guacamole, Pinto Beans, Rice, Sour Cream, Cheese",11.08
1303,1,Barbacoa Bowl,"Fresh Tomato Salsa (Mild) (Mild), Rice, Cheese, Sour Cream, Lettuce",8.99
1304,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Guacamole, Lettuce",11.25
1305,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Pinto Beans, Lettuce",8.75
1306,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Fajita Vegetables",8.75
1307,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream",8.49
1308,1,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1309,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium), Rice, Black Beans, Cheese, Lettuce",8.49
1310,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",8.75
1311,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Guacamole, Lettuce, Sour Cream, Rice, Cheese, Black Beans",11.48
1312,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Lettuce",8.75
1313,1,Barbacoa Burrito,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce",11.48
1314,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",8.75
1315,1,Chicken Soft Tacos,"Fresh Tomato Salsa (Mild) (Mild), Cheese, Lettuce",8.49
1316,1,Bottled Water,no choice,1.5
1317,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Lettuce, Fajita Vegetables, Guacamole, Rice, Black Beans",11.25
1318,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Sour Cream, Cheese, Lettuce",8.75
1319,1,Steak Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Sour Cream, Lettuce",9.25
1320,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Lettuce",8.75
1321,1,Veggie Salad Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",8.75
1322,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Lettuce, Pinto Beans",9.25
1323,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1324,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Fajita Vegetables",8.75
1325,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Lettuce",8.75
1326,1,Carnitas Soft Tacos,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese",8.99
1327,1,Chicken Salad Bowl,Fresh Tomato Salsa (Mild),8.75
1328,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Guacamole",11.75
1329,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Rice, Lettuce",8.75
1330,1,Chips and Guacamole,no choice,3.99
1331,1,Bottled Water,no choice,1.5
1332,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",8.75
1333,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Fajita Vegetables",8.75
1334,2,Chicken Burrito,"Tomatillo-Green Chili Salsa (Medium), Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce",21.96
1335,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream",8.49
1336,3,Steak Bowl,"Tomatillo Green Chili (Medium), Rice, Black Beans, Sour Cream, Cheese",26.07
1337,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Cheese, Black Beans, Pinto Beans, Guacamole, Sour Cream",11.75
1338,1,Steak Bowl,"Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild) (Mild), Rice, Black Beans, Lettuce",8.99
1339,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Guacamole, Lettuce",11.48
1340,1,Carnitas Soft Tacos,"Tomatillo-Red Chili Salsa (Hot), Cheese, Sour Cream, Lettuce",9.25
1341,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1342,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Lettuce, Cheese",8.75
1343,1,Steak Salad Bowl,"Fresh Tomato Salsa (Mild), Cheese, Guacamole, Lettuce",11.89
1344,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole",11.75
1345,2,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese",18.5
1346,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Lettuce",9.25
1347,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream",8.49
1348,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Green Chili Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1349,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Cheese, Sour Cream",8.99
1350,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole",11.25
1351,1,Veggie Burrito,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Lettuce",8.49
1352,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Pinto Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1353,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1354,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Pinto Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1355,2,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream",16.98
1356,1,Barbacoa Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese",9.25
1357,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Cheese, Guacamole, Lettuce",11.25
1358,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Lettuce",8.49
1359,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Lettuce",8.75
1360,1,Chicken Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce",11.25
1361,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1362,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Pinto Beans, Black Beans, Rice, Cheese, Sour Cream, Guacamole",10.98
1363,1,Veggie Bowl,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Cheese, Sour Cream, Lettuce",8.49
1364,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Pinto Beans, Lettuce, Cheese, Rice",9.25
1365,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Cheese, Lettuce, Rice, Pinto Beans",8.75
1366,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
1367,1,Steak Crispy Tacos,"Fresh Tomato Salsa (Mild), Lettuce",9.25
1368,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Pinto Beans, Guacamole, Lettuce",11.25
1369,1,Veggie Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce",8.75
1370,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce",11.25
1371,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese",8.75
1372,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese",9.25
1373,1,Carnitas Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Lettuce",9.25
1374,2,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Lettuce",17.5
1375,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1376,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Lettuce",8.49
1377,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Cheese, Black Beans, Rice",8.75
1378,1,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Cheese, Lettuce",8.49
1379,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream",8.99
1380,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",8.75
1381,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Cheese, Guacamole",11.25
1382,1,Chicken Bowl,"Roasted Chili Corn Salsa, Black Beans, Cheese, Guacamole",11.25
1383,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Black Beans, Guacamole, Lettuce",11.25
1384,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole",11.25
1385,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce",10.98
